content_id,Name,Year,Rate,Votes,Genre,Duration,Type,Certificate,Episodes,Nudity,Violence,Profanity,Alcohol,Frightening
4922,Le dernier mercenaire,2021,5.3,7086,Action.Adventure.Comedy,110,Film,TV-MA,1,Mild,Moderate,Moderate,Mild,Mild
4923,2 Days in the Valley,1996,6.5,19269,Comedy.Crime.Thriller,104,Film,R,1,Moderate,Moderate,Moderate,Mild,Mild
4924,Pandorum,2009,6.7,147614,Action.Horror.Mystery,108,Film,R,1,Mild,Severe,Severe,None,Severe
4925,Mirzapur,2009,8.5,63565,Action.Crime.Drama,60,Series,TV-MA,19,Moderate,Severe,Severe,Severe,Severe
4926,People Just Do Nothing: Big in Japan,2021,7.1,1601,Comedy.Music,97,Film,R,1,Moderate,Mild,Severe,Severe,None
4927,Old Yeller,1957,7.3,12836,Adventure.Drama.Family,83,Film,Approved,1,None,Mild,None,None,Moderate
4928,Snabba Cash,1957,7.6,7269,Action.Crime.Drama,52,Series,TV-MA,7,Moderate,Severe,Moderate,Severe,Moderate
4929,The Seventh Victim,1943,6.8,6525,Drama.Horror.Mystery,71,Film,Approved,1,No Rate,No Rate,No Rate,No Rate,No Rate
4930,2067,2020,4.9,7658,Sci-Fi,114,Film,Not Rated,1,None,Moderate,Severe,None,Moderate
4931,Manhattan,2020,7.8,8180,Drama.History.War,55,Series,TV-14,23,Moderate,No Rate,No Rate,No Rate,Moderate
4932,Wet Hot American Summer,2001,6.6,56379,Comedy.Romance,97,Film,R,1,Mild,None,Moderate,Moderate,None
4933,Fawlty Towers,2001,8.7,88569,Comedy,30,Series,TV-PG,12,Mild,None,Mild,Mild,None
4934,Hispania.la leyenda,2001,6.3,554,History,NULL,Series,NULL,20,No Rate,No Rate,No Rate,No Rate,No Rate
4935,John Q,2002,7.1,128820,Crime.Drama.Thriller,116,Film,PG-13,1,None,Mild,Moderate,Mild,Moderate
4936,Persona,1966,8.1,111181,Drama.Thriller,85,Film,Not Rated,1,Moderate,Moderate,Mild,Mild,Moderate
4937,The New Addams Family,1966,6.2,2087,Comedy.Family.Horror,30,Series,NULL,65,No Rate,No Rate,No Rate,No Rate,No Rate
4938,Glitch,1966,7.3,16413,Drama.Horror.Sci-Fi,45,Series,TV-MA,18,Moderate,Mild,Moderate,Mild,Moderate
4939,Jay and Silent Bob Strike Back,2001,6.8,151771,Comedy,104,Film,R,1,Moderate,Mild,Severe,Moderate,None
4940,Night of the Living Dead,1990,6.9,40684,Horror,92,Film,R,1,Mild,Severe,Moderate,Mild,Moderate
4941,Lucky Number Slevin,2006,7.7,306275,Crime.Drama.Thriller,110,Film,R,1,Moderate,Severe,Severe,Moderate,Moderate
4942,Strange Days,1995,7.2,69623,Action.Crime.Drama,145,Film,R,1,Severe,Severe,Severe,Moderate,Severe
4943,Where the Wild Things Are,2009,6.7,102926,Adventure.Drama.Family,101,Film,PG,1,None,Mild,Mild,None,Moderate
4944,John Tucker Must Die,2006,5.8,81998,Comedy.Romance,89,Film,PG-13,1,Mild,None,Mild,Mild,None
4945,Newsies,1992,6.9,19993,Drama.Family.History,121,Film,PG,1,None,Mild,Mild,Mild,Mild
4946,Ratsasan,2018,8.4,35222,Action.Crime.Drama,170,Film,Not Rated,1,Mild,Severe,Mild,Mild,Severe
4947,Trainwreck,2015,6.2,133788,Comedy.Drama.Romance,125,Film,R,1,Moderate,Mild,Severe,Severe,None
4948,Zenra kantoku,2015,7.7,5525,Biography.Drama,48,Series,TV-MA,16,Severe,Mild,Moderate,Moderate,Moderate
4949,The Champ,1979,6.9,8321,Drama.Sport,121,Film,PG,1,Mild,Moderate,Mild,Mild,Severe
4950,The Last Inn,2021,2.7,70,Drama.Fantasy.Horror,97,Film,TV-MA,1,Severe,No Rate,No Rate,No Rate,No Rate
4951,Our Father,2021,5.4,86,Comedy.Drama,96,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
4952,King Kong,1933,7.9,82705,Adventure.Horror.Sci-Fi,100,Film,Passed,1,Mild,Moderate,None,Mild,Moderate
4953,Secret Diary of a Call Girl,1933,7.4,13200,Drama,30,Series,TV-MA,32,Severe,None,Severe,Moderate,Moderate
4954,The Square,2017,7.2,59680,Comedy.Drama,151,Film,R,1,Moderate,Mild,Moderate,Mild,Moderate
4955,Dragonball Evolution,2009,2.5,72403,Action.Adventure.Fantasy,85,Film,PG,1,Mild,Moderate,Mild,Mild,Moderate
4956,The Captive,2014,5.9,32311,Crime.Drama.Mystery,112,Film,R,1,None,Mild,Moderate,Mild,Moderate
4957,Ryû to sobakasu no hime,2021,7.2,552,Animation.Adventure.Drama,121,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
4958,Max Payne,2008,5.3,124325,Action.Crime.Drama,100,Film,PG-13,1,Mild,Severe,Moderate,Mild,Mild
4959,The Creed of Violence,2008,NULL,NULL,Action.Crime.Drama,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
4960,Anatomy of a Murder,1959,8,63564,Drama.Mystery,161,Film,Not Rated,1,None,Mild,Mild,Mild,Mild
4961,SAS Australia,1959,7.5,141,Reality-TV,NULL,Series,NULL,25,No Rate,No Rate,No Rate,No Rate,No Rate
4962,4: Rise of the Silver Surfer,2007,5.6,257269,Action.Adventure.Fantasy,92,Film,PG,1,Mild,Mild,Mild,Mild,Mild
4963,King of Thieves,2018,5.5,12957,Biography.Crime.Drama,108,Film,R,1,Mild,Mild,Severe,Moderate,Mild
4964,The Dukes of Hazzard,2005,5.1,77398,Comedy,104,Film,PG-13,1,Moderate,Mild,Moderate,Mild,None
4965,Act Naturally,2011,4.8,776,Comedy.Drama,90,Film,Unrated,1,Moderate,None,Moderate,Mild,None
4966,Antares,2004,6.1,2943,Drama.Romance,105,Film,Unrated,1,Moderate,None,Moderate,None,Mild
4967,Ansatsu kyôshitsu,2004,8,11713,Animation.Action.Comedy,23,Series,TV-14,49,Moderate,Moderate,Mild,Mild,Moderate
4968,Priest,2011,5.7,117946,Action.Adventure.Fantasy,87,Film,PG-13,1,None,Severe,Mild,Mild,Moderate
4969,Operation Finale,2018,6.6,37874,Biography.Drama.History,122,Film,PG-13,1,None,Moderate,Mild,Mild,Moderate
4970,Take Shelter,2011,7.3,97619,Drama.Sci-Fi.Thriller,121,Film,R,1,None,Mild,Mild,Mild,Moderate
4971,Las chicas del cable,2011,7.6,13282,Drama,50,Series,TV-14,42,Moderate,Mild,Mild,Moderate,Mild
4972,A Perfect Getaway,2009,6.5,70472,Drama.Mystery.Thriller,98,Film,R,1,Moderate,Severe,Moderate,Moderate,Moderate
4973,Happy Feet,2006,6.4,177189,Animation.Adventure.Comedy,108,Film,PG,1,Mild,Mild,None,None,Mild
4974,When a Stranger Calls,2006,5.1,44661,Horror.Thriller,87,Film,PG-13,1,None,Moderate,Mild,Mild,Moderate
4975,A House on the Bayou,2021,NULL,NULL,Horror.Thriller,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
4976,P.S.I Love You,2007,7,204769,Comedy.Drama.Romance,126,Film,PG-13,1,Mild,None,Mild,Mild,None
4977,Monsters vs.Aliens,2009,6.4,154051,Animation.Action.Adventure,94,Film,PG,1,None,Mild,None,None,Mild
4978,Friday Night Dinner,2009,8.1,16488,Comedy,24,Series,TV-14,37,Mild,None,Moderate,Mild,None
4979,Pan Am,2009,7,19496,Drama.History.Romance,42,Series,TV-PG,14,None,Mild,No Rate,No Rate,No Rate
4980,Tangerine,2015,7.1,29331,Comedy.Crime.Drama,88,Film,R,1,Severe,Mild,Severe,Moderate,Mild
4981,Resident Evil: Afterlife,2010,5.8,166654,Action.Adventure.Horror,96,Film,R,1,Mild,Severe,Moderate,None,Moderate
4982,Bad Trip,2021,6.6,21273,Comedy,86,Film,Unrated,1,Severe,Moderate,Severe,Mild,Mild
4983,The Oval,2021,4.1,1029,Drama,60,Series,TV-14,50,Moderate,No Rate,No Rate,No Rate,No Rate
4984,Wycliffe,2021,7.1,702,Crime.Drama.Mystery,50,Series,TV-14,37,No Rate,No Rate,No Rate,No Rate,No Rate
4985,Gia,1998,7,43350,Biography.Drama.Romance,120,Film,R,1,Severe,Mild,Moderate,Severe,Moderate
4986,The Brood,1979,6.8,28061,Horror.Sci-Fi,92,Film,R,1,Mild,Severe,Mild,Mild,Severe
4987,Night Raiders,2021,6.4,118,Sci-Fi,97,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
4988,Sam & Cat,2021,5.7,8455,Comedy.Drama.Family,30,Series,TV-G,35,None,Mild,Mild,None,Mild
4989,Roxanne,1987,6.6,42989,Comedy.Romance,107,Film,PG,1,Mild,Mild,Moderate,Mild,None
4990,The Detour,1987,7.7,6531,Adventure.Comedy,30,Series,TV-MA,42,Mild,Mild,No Rate,No Rate,No Rate
4991,Scooby-Doo! Mystery Incorporated,1987,8,10448,Animation.Adventure.Comedy,23,Series,TV-Y7-FV,52,Mild,Mild,None,Mild,Moderate
4992,The Forgiven,2021,6.8,62,Drama,117,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
4993,America: The Motion Picture,2021,5.6,5365,Animation.Action.Adventure,98,Film,TV-MA,1,Moderate,Severe,Severe,Mild,Mild
4994,Resort to Love,2021,5.7,4562,Comedy.Romance,101,Film,PG,1,Mild,None,None,Mild,None
4995,Killjoys,2021,7.2,21218,Action.Adventure.Sci-Fi,42,Series,TV-MA,50,Moderate,Moderate,Mild,Mild,Mild
4996,AVPR: Aliens vs Predator - Requiem,2007,4.6,120131,Action.Horror.Sci-Fi,94,Film,R,1,Mild,Severe,Moderate,Mild,Severe
4997,Endings.Beginnings,2019,5.7,5042,Drama,110,Film,Unrated,1,Moderate,None,Moderate,Moderate,None
4998,La cara oculta,2011,7.4,40729,Drama.Mystery.Thriller,97,Film,R,1,Severe,Mild,Mild,Mild,Moderate
4999,Dumb and Dumber To,2014,5.6,133162,Comedy,109,Film,PG-13,1,Moderate,Mild,Moderate,Mild,Mild
5000,Brawl in Cell Block 99,2017,7.2,62894,Action.Crime.Drama,132,Film,Not Rated,1,Mild,Severe,Moderate,Mild,Severe
5001,Lake Mungo,2008,6.3,20647,Drama.Horror.Mystery,87,Film,R,1,Moderate,Moderate,None,Mild,Severe
5002,Alpha,2018,6.7,59238,Action.Adventure.Drama,96,Film,PG-13,1,None,Mild,None,None,Moderate
5003,The Kindergarten Teacher,2018,6.7,14388,Drama.Thriller,96,Film,R,1,Moderate,None,Mild,Mild,None
5004,Tenki no ko,2019,7.5,31527,Animation.Drama.Fantasy,112,Film,PG-13,1,Mild,Mild,Mild,Mild,Mild
5005,Dalkomhan insaeng,2005,7.5,38677,Action.Crime.Drama,119,Film,Not Rated,1,None,Severe,Severe,Mild,Moderate
5006,Four Rooms,1995,6.8,101583,Comedy,98,Film,R,1,Moderate,Moderate,Severe,Moderate,Moderate
5007,Tate no Yuusha no Nariagari,1995,8.1,9023,Animation.Action.Adventure,24,Series,TV-14,26,Mild,Moderate,Mild,Mild,Moderate
5008,Ma Rainey's Black Bottom,2020,6.9,47046,Drama.Music,94,Film,R,1,Mild,Mild,Moderate,Mild,Mild
5009,My Struggle,2021,8.7,74,Biography,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
5010,The Whole Truth,2016,6.2,27223,Crime.Drama.Mystery,93,Film,R,1,Mild,Mild,Mild,Mild,Mild
5011,Mallrats,1995,7.1,119801,Comedy.Romance,94,Film,R,1,Moderate,Mild,Severe,Moderate,None
5012,The Bureau of Magical Things,1995,6.8,1608,Family.Fantasy.Mystery,25,Series,TV-G,40,None,None,None,None,None
5013,Mommy,2014,8.1,54020,Drama,139,Film,R,1,Mild,Moderate,Severe,Moderate,Moderate
5014,The Assistant,2019,6.3,19964,Drama,87,Film,R,1,None,None,Mild,Mild,Mild
5015,The Personal History of David Copperfield,2019,6.4,17770,Comedy.Drama,119,Film,PG,1,None,Mild,None,Mild,Mild
5016,The Family Man,2000,6.8,106632,Comedy.Drama.Fantasy,125,Film,PG-13,1,Mild,None,Mild,Mild,None
5017,Elle,2016,7.1,64036,Crime.Drama.Thriller,130,Film,R,1,Severe,Severe,Moderate,Mild,Severe
5018,Daddy Day Care,2003,5.6,66308,Comedy.Family,92,Film,PG,1,None,Mild,Mild,None,None
5019,Alvin and the Chipmunks: The Road Chip,2015,5,18357,Animation.Adventure.Comedy,92,Film,PG,1,Mild,Mild,Mild,Mild,Mild
5020,The Red Sea Diving Resort,2019,6.6,26953,Drama.History.Thriller,129,Film,TV-MA,1,Mild,Moderate,Moderate,Mild,Severe
5021,How High,2001,6.3,56036,Comedy.Fantasy,93,Film,R,1,Moderate,Mild,Severe,Severe,None
5022,Chugyeokja,2008,7.8,62423,Action.Crime.Thriller,125,Film,Not Rated,1,Mild,Severe,Moderate,Mild,Severe
5023,Forever,2008,8.3,55231,Crime.Drama.Fantasy,43,Series,TV-PG,22,None,Moderate,Mild,Mild,Moderate
5024,The Human Centipede II (Full Sequence),2011,3.8,37492,Horror,91,Film,Not Rated,1,Severe,Severe,Severe,Mild,Severe
5025,Double Indemnity,1944,8.3,150448,Crime.Drama.Film-Noir,107,Film,Passed,1,None,Mild,None,Mild,Mild
5026,Before the Devil Knows You're Dead,2007,7.3,100668,Crime.Drama.Thriller,117,Film,R,1,Severe,Moderate,Severe,Severe,Severe
5027,Queen Bees,2021,6,887,Comedy.Drama.Romance,100,Film,PG-13,1,None,None,Mild,Moderate,None
5028,Death Race,2008,6.3,203578,Action.Sci-Fi.Thriller,105,Film,R,1,Mild,Severe,Severe,Mild,Moderate
5029,Smokey and the Bandit,1977,7,48070,Action.Adventure.Comedy,96,Film,PG,1,Mild,Mild,Moderate,Mild,None
5030,Dante's Peak,1997,6,86689,Action.Adventure.Thriller,108,Film,PG-13,1,Mild,Moderate,Mild,Mild,Moderate
5031,Doogie Howser.M.D.,1997,6.5,8443,Comedy.Drama.Family,30,Series,TV-PG,97,None,Mild,None,Mild,Mild
5032,Strange But True,2019,5.9,4151,Thriller,96,Film,PG-13,1,Mild,Mild,Moderate,Moderate,Moderate
5033,Yes Day,2021,5.7,20492,Comedy.Family,86,Film,PG,1,None,Mild,None,None,None
5034,I Spit on Your Grave: Deja Vu,2019,2.3,2463,Horror.Thriller,148,Film,Not Rated,1,Severe,Severe,Severe,Mild,Moderate
5035,The Jungle Book,1967,7.6,173033,Animation.Adventure.Comedy,78,Film,G,1,None,Mild,None,None,Mild
5036,Smokin' Aces,2006,6.7,141825,Action.Comedy.Crime,109,Film,R,1,Moderate,Severe,Severe,Severe,Severe
5037,Mannequin,1987,5.9,30803,Comedy.Fantasy.Romance,90,Film,PG,1,Mild,Mild,Mild,Mild,None
5038,Treasure Planet,2002,7.2,110023,Animation.Adventure.Family,95,Film,PG,1,None,Mild,None,Mild,Mild
5039,Gokushufudo,2002,7.3,3076,Animation.Action.Comedy,16,Series,TV-14,10,None,Mild,Moderate,Mild,None
5040,Blues Brothers 2000,1998,4.9,32611,Action.Comedy.Crime,123,Film,PG-13,1,Mild,Mild,Mild,Mild,None
5041,Easy Rider,1969,7.3,105849,Adventure.Drama,95,Film,R,1,Mild,Moderate,Mild,Severe,Mild
5042,Miranda,1969,8.2,14376,Comedy,30,Series,TV-MA,20,Mild,None,Mild,Mild,None
5043,The Ridiculous 6,2015,4.8,46822,Action.Adventure.Comedy,119,Film,TV-14,1,Moderate,Moderate,Moderate,Mild,Mild
5044,Shrek Forever After,2010,6.3,193816,Animation.Adventure.Comedy,93,Film,PG,1,Mild,Mild,Mild,Mild,Mild
5045,Heavenly Creatures,1994,7.3,61972,Biography.Crime.Drama,99,Film,R,1,Moderate,Moderate,Mild,Mild,Moderate
5046,The Brothers Grimm,2005,5.9,118683,Action.Adventure.Comedy,118,Film,PG-13,1,None,Moderate,Mild,Mild,Moderate
5047,Olympus Has Fallen,2013,6.5,266391,Action.Thriller,119,Film,R,1,None,Severe,Severe,Mild,Severe
5048,From Dusk Till Dawn: The Series,2013,6.9,19852,Action.Crime.Fantasy,45,Series,TV-MA,30,Moderate,Severe,Moderate,Moderate,Severe
5049,Nurse Jackie,2013,7.7,25825,Comedy.Drama,27,Series,TV-MA,80,Moderate,Moderate,Severe,Severe,Moderate
5050,The Little Vampire,2000,5.8,10173,Adventure.Comedy.Family,95,Film,PG,1,No Rate,Mild,None,Mild,Mild
5051,Rounders,1998,7.3,146609,Crime.Drama,121,Film,R,1,Moderate,Moderate,Severe,Moderate,Mild
5052,The Girl Who Got Away,2021,5.7,3478,Horror.Thriller,116,Film,TV-MA,1,Mild,Severe,Moderate,No Rate,No Rate
5053,Sudden Impact,1983,6.6,43170,Action.Crime.Thriller,117,Film,R,1,Moderate,Severe,Moderate,Moderate,Severe
5054,The Boy Next Door,2015,4.7,40671,Thriller,91,Film,R,1,Severe,Severe,Severe,Mild,Severe
5055,The Lego Batman Movie,2017,7.3,138551,Animation.Action.Adventure,104,Film,PG,1,None,Mild,Mild,None,Mild
5056,Nanny McPhee,2005,6.6,72220,Comedy.Family.Fantasy,97,Film,PG,1,None,Mild,None,None,None
5057,Seulgiroun Euisasaenghal,2005,8.8,3743,Comedy.Drama,84,Series,TV-14,24,No Rate,None,None,None,None
5058,Deadly Cuts,2021,7.2,52,Comedy,90,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
5059,Liar,2021,7.1,8209,Crime.Drama.Thriller,45,Series,TV-14,12,Mild,Mild,Mild,Mild,Moderate
5060,Tra(sgre)dire,2000,5.5,5389,Comedy.Drama,91,Film,Not Rated,1,Severe,None,Mild,Mild,None
5061,B Positive,2000,6,1906,Comedy.Drama,22,Series,TV-14,22,Mild,None,None,Moderate,None
5062,Roma città aperta,1945,8.1,25141,Drama.Thriller.War,103,Film,Not Rated,1,Mild,Moderate,None,Mild,Severe
5063,Swingers,1996,7.2,79641,Comedy.Drama,96,Film,R,1,Mild,None,Severe,Moderate,None
5064,Dancing with the Stars,1996,4.7,9647,Family.Game-Show.Music,60,Series,TV-PG,478,Mild,None,None,None,None
5065,Las Vegas,1996,7.4,26702,Crime.Drama,60,Series,TV-14,106,Mild,No Rate,No Rate,Mild,Mild
5066,The Counselor,2013,5.3,98660,Crime.Drama.Thriller,117,Film,R,1,Moderate,Severe,Severe,Moderate,Severe
5067,Velvet,2013,8.1,5646,Drama,43,Series,TV-14,55,Severe,No Rate,Moderate,Moderate,Severe
5068,Push,2009,6.1,108415,Action.Sci-Fi.Thriller,111,Film,PG-13,1,None,Moderate,Moderate,Moderate,Moderate
5069,The Dead Center,2018,5.8,2458,Horror.Mystery.Thriller,92,Film,Not Rated,1,None,Severe,Mild,Mild,Moderate
5070,Angel Heart,1987,7.3,84448,Horror.Mystery.Thriller,113,Film,X,1,Severe,Severe,Moderate,Moderate,Severe
5071,Jurassic World: Camp Cretaceous,1987,7.6,5950,Animation.Action.Adventure,24,Series,TV-PG,26,None,Mild,None,None,Moderate
5072,Z-O-M-B-I-E-S,2018,6.2,4532,Family.Musical.Romance,94,Film,TV-G,1,None,Mild,None,None,Mild
5073,Rock of Ages,2012,5.9,75925,Comedy.Drama.Musical,123,Film,PG-13,1,Moderate,Mild,Moderate,Moderate,None
5074,Ella Enchanted,2004,6.3,65283,Comedy.Family.Fantasy,96,Film,PG,1,None,Mild,None,None,None
5075,Letters to Juliet,2010,6.5,96436,Adventure.Comedy.Drama,105,Film,PG,1,None,None,Mild,Mild,None
5076,Nymphomaniac: Vol.II,2013,6.7,89446,Drama,124,Film,Not Rated,1,Severe,Severe,Severe,Mild,Severe
5077,Heavy Metal 2000,2000,5.4,8161,Animation.Action.Adventure,88,Film,R,1,Moderate,Moderate,Mild,Mild,Severe
5078,Timeline,2003,5.7,61966,Action.Adventure.Sci-Fi,116,Film,PG-13,1,None,Moderate,Moderate,Mild,Moderate
5079,The Vicar of Dibley,2003,8,12777,Comedy,60,Series,TV-PG,30,Mild,None,Mild,Mild,None
5080,Petite maman,2021,7.3,1106,Drama.Fantasy,72,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
5081,Great White,2021,4.1,5315,Horror.Thriller,91,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
5082,Motherland,2021,7.8,4103,Comedy,30,Series,TV-MA,19,Mild,None,Moderate,Mild,None
5083,Youth,2015,7.3,74786,Comedy.Drama.Music,124,Film,R,1,Moderate,None,Mild,Mild,Mild
5084,Annie Hall,1977,8,258522,Comedy.Romance,93,Film,PG,1,Moderate,None,Mild,Mild,None
5085,Red Eye,2005,6.5,116263,Thriller,85,Film,PG-13,1,None,Moderate,Mild,Mild,Moderate
5086,Dangerous Liaisons,1988,7.6,67388,Drama.Romance,119,Film,R,1,Moderate,Mild,Mild,None,Mild
5087,Spider-Man 4: Fan Film,2021,NULL,NULL,Action.Adventure.Drama,NULL,Film,NULL,1,No Rate,No Rate,No Rate,No Rate,No Rate
5088,Ride Along,2014,6.2,108532,Action.Comedy.Crime,99,Film,PG-13,1,Mild,Moderate,Moderate,Moderate,Mild
5089,The Silencing,2020,6.2,18068,Action.Crime.Thriller,93,Film,R,1,Mild,Moderate,Mild,Moderate,Moderate
5090,After.Life,2009,5.9,37850,Drama.Mystery.Thriller,104,Film,R,1,Moderate,Moderate,Moderate,Mild,Moderate
5091,Queen & Slim,2019,7.1,28319,Crime.Drama.Romance,132,Film,R,1,Moderate,Moderate,Severe,Moderate,Moderate
5092,Central Intelligence,2016,6.3,170350,Action.Comedy.Crime,107,Film,PG-13,1,Moderate,Moderate,Moderate,Mild,Mild
5093,Cat People,1942,7.3,21459,Fantasy.Horror.Thriller,73,Film,Not Rated,1,Mild,Mild,None,Mild,Mild
5094,All My Children,1942,6.6,2788,Drama.Romance.Mystery,60,Series,TV-PG,4050,Severe,Severe,Severe,Severe,Severe
5095,Grandma's Boy,2006,7,80496,Comedy,94,Film,R,1,Moderate,Mild,Severe,Severe,None
5096,The Vow,2012,6.8,188981,Drama.Romance,104,Film,PG-13,1,Moderate,Mild,Mild,Mild,Moderate
5097,St.Elsewhere,2012,7.9,4168,Comedy.Drama,60,Series,TV-PG,137,No Rate,No Rate,No Rate,No Rate,No Rate
5098,Hunter Hunter,2020,6.4,7919,Horror.Thriller,93,Film,Unrated,1,Mild,Severe,None,Mild,Severe
5099,Algoissjiman,2021,7.3,2324,Drama.Romance,70,Series,NULL,10,No Rate,No Rate,No Rate,No Rate,No Rate
5100,The Man in the Moon,1991,7.3,16228,Drama.Romance,99,Film,PG-13,1,Mild,Moderate,Mild,None,Mild
5101,Salvation,1991,7,20790,Drama.Sci-Fi.Thriller,43,Series,TV-14,26,Mild,No Rate,No Rate,No Rate,No Rate
5102,The Kid Detective,2020,7,14680,Comedy.Drama.Mystery,100,Film,R,1,Mild,Mild,Moderate,Moderate,Mild
5103,CHiPs,2020,6.4,9074,Crime.Drama.Mystery,60,Series,TV-PG,139,No Rate,No Rate,No Rate,No Rate,No Rate
5104,Happy Death Day 2U,2019,6.2,67012,Comedy.Horror.Mystery,100,Film,PG-13,1,Mild,Moderate,Moderate,Mild,Moderate
5105,El orfanato,2007,7.4,151461,Drama.Horror.Mystery,105,Film,R,1,None,Moderate,Mild,Mild,Moderate
5106,Salt,2010,6.4,304766,Action.Thriller,100,Film,PG-13,1,Mild,Severe,Moderate,Mild,Moderate
5107,Moxie,2021,6.7,22231,Comedy.Drama.Music,111,Film,PG-13,1,Mild,None,Mild,Mild,None
5108,Tin Star,2021,7.3,13236,Crime.Drama.Thriller,60,Series,TV-MA,25,Moderate,Severe,Severe,Moderate,Moderate
5109,Gandhi,1982,8,223910,Biography.Drama.History,191,Film,PG,1,None,Moderate,Mild,None,Moderate
5110,Naked and Afraid of Love,1982,3.1,155,Reality-TV.Romance,60,Series,NULL,11,No Rate,No Rate,No Rate,No Rate,No Rate
5111,Sex.Lies.and Videotape,1989,7.2,52896,Drama,100,Film,R,1,Mild,None,Moderate,Mild,Mild
5112,Yes Man,2008,6.8,347718,Comedy.Romance,104,Film,PG-13,1,Moderate,Mild,Moderate,Moderate,None
5113,Star Trek: Nemesis,2002,6.4,76729,Action.Adventure.Sci-Fi,116,Film,PG-13,1,Mild,Moderate,Mild,Mild,Moderate
5114,The Crying Game,1992,7.3,53664,Crime.Drama.Romance,112,Film,R,1,Moderate,Moderate,Severe,Moderate,Severe
5115,Toy Boy,1992,6.4,6110,Action.Adventure.Crime,NULL,Series,TV-MA,21,Moderate,Moderate,Moderate,Moderate,Mild
5116,Maze Runner: The Scorch Trials,2015,6.3,234897,Action.Adventure.Sci-Fi,131,Film,PG-13,1,None,Moderate,Moderate,Mild,Moderate
5117,Network,1976,8.1,152766,Drama,121,Film,R,1,Mild,Mild,Moderate,Mild,Moderate
5118,The First Purge,2018,5.2,60219,Action.Horror.Sci-Fi,97,Film,R,1,Mild,Severe,Severe,Moderate,Moderate
5119,The Collector,2009,6.4,62207,Horror.Thriller,90,Film,R,1,Moderate,Severe,Moderate,Mild,Severe
5120,13 Ghosts,1960,6.1,5929,Horror.Mystery,85,Film,Not Rated,1,None,Mild,None,None,Moderate
5121,Star Trek: Strange New Worlds,1960,NULL,NULL,Action.Adventure.Sci-Fi,NULL,Series,NULL,10,No Rate,No Rate,No Rate,No Rate,No Rate
5122,The Survivalist,2015,6.4,16592,Drama.Sci-Fi.Thriller,104,Film,Not Rated,1,Severe,Severe,None,Mild,Severe
5123,Rookie Blue,2015,7.7,16620,Action.Crime.Drama,42,Series,TV-14,74,Mild,Moderate,Mild,Moderate,Mild
5124,Open Range,2003,7.4,69970,Action.Drama.Romance,139,Film,R,1,None,Moderate,Moderate,Mild,Mild
5125,Black Christmas,2019,3.4,13909,Horror.Mystery.Thriller,92,Film,PG-13,1,Mild,Moderate,Mild,Mild,Mild
5126,The Knick,2019,8.5,45989,Drama.History,58,Series,TV-MA,21,Moderate,Severe,Moderate,Severe,Severe
5127,The Highwaymen,2019,6.9,83898,Biography.Crime.Drama,132,Film,R,1,None,Moderate,Mild,Moderate,Moderate
5128,Patriot,2019,8.3,13306,Comedy.Drama.Thriller,58,Series,TV-MA,18,Moderate,Moderate,Severe,Moderate,Moderate
5129,The Good Shepherd,2006,6.7,100949,Drama.History.Thriller,167,Film,R,1,Moderate,Moderate,Moderate,Mild,Moderate
5130,Home,2015,6.6,97439,Animation.Adventure.Comedy,94,Film,PG,1,None,Mild,None,None,Mild
5131,Our Girl,2015,7.7,3829,Action.Drama.Thriller,60,Series,TV-14,28,No Rate,No Rate,No Rate,No Rate,No Rate
5132,The Gambler,2014,6.1,68871,Crime.Drama.Thriller,111,Film,R,1,Moderate,Mild,Severe,Mild,Mild
5133,The Innocents,1961,7.8,28792,Horror,100,Film,Not Rated,1,None,Mild,None,None,Moderate
5134,Seeking a Friend for the End of the World,2012,6.7,110973,Adventure.Comedy.Drama,101,Film,R,1,Mild,Moderate,Mild,Moderate,Moderate
5135,Nocturne,2020,5.7,7328,Horror.Mystery.Thriller,90,Film,Not Rated,1,Mild,Moderate,Moderate,Mild,Moderate
5136,Cloudy with a Chance of Meatballs,2009,6.9,216940,Animation.Adventure.Comedy,90,Film,PG,1,None,Mild,Mild,None,Mild
